t, c	M(t), рад	E(t), рад	Teta(t), с	
6924	4.82582	4.36675	3.92367
6925	4.82652	4.36735	3.92412
6926	4.82721	4.36794	3.92457
6927	4.82791	4.36854	3.92502
6928	4.82861	4.36914	3.92547
6929	4.82931	4.36974	3.92591
6930	4.83	4.37034	3.92636
6931	4.8307	4.37094	3.92681
6932	4.8314	4.37154	3.92726
6933	4.83209	4.37214	3.92771
6934	4.83279	4.37274	3.92816
6935	4.83349	4.37334	3.92861
6936	4.83418	4.37394	3.92906
6937	4.83488	4.37454	3.92951
6938	4.83558	4.37514	3.92996
6939	4.83628	4.37574	3.93042
6940	4.83697	4.37634	3.93087
6941	4.83767	4.37694	3.93132
6942	4.83837	4.37754	3.93177
6943	4.83906	4.37814	3.93222
6944	4.83976	4.37874	3.93267
6945	4.84046	4.37934	3.93313
6946	4.84115	4.37994	3.93358
6947	4.84185	4.38054	3.93403
6948	4.84255	4.38114	3.93448
6949	4.84325	4.38174	3.93494
6950	4.84394	4.38235	3.93539
6951	4.84464	4.38295	3.93585
6952	4.84534	4.38355	3.9363
6953	4.84603	4.38415	3.93675
6954	4.84673	4.38475	3.93721
6955	4.84743	4.38536	3.93766
6956	4.84812	4.38596	3.93812
6957	4.84882	4.38656	3.93857
6958	4.84952	4.38717	3.93903
6959	4.85021	4.38777	3.93948
6960	4.85091	4.38837	3.93994
6961	4.85161	4.38898	3.94039
6962	4.85231	4.38958	3.94085
6963	4.853	4.39018	3.94131
6964	4.8537	4.39079	3.94176
6965	4.8544	4.39139	3.94222
6966	4.85509	4.39199	3.94268
6967	4.85579	4.3926	3.94313
6968	4.85649	4.3932	3.94359
6969	4.85718	4.39381	3.94405
6970	4.85788	4.39441	3.94451
6971	4.85858	4.39502	3.94497
6972	4.85928	4.39562	3.94542
6973	4.85997	4.39623	3.94588
6974	4.86067	4.39683	3.94634
6975	4.86137	4.39744	3.9468
6976	4.86206	4.39804	3.94726
6977	4.86276	4.39865	3.94772
6978	4.86346	4.39925	3.94818
6979	4.86415	4.39986	3.94864
6980	4.86485	4.40047	3.9491
6981	4.86555	4.40107	3.94956
6982	4.86625	4.40168	3.95002
6983	4.86694	4.40229	3.95048
6984	4.86764	4.40289	3.95094
6985	4.86834	4.4035	3.9514
6986	4.86903	4.40411	3.95186
6987	4.86973	4.40471	3.95233
6988	4.87043	4.40532	3.95279
6989	4.87112	4.40593	3.95325
6990	4.87182	4.40654	3.95371
6991	4.87252	4.40714	3.95417
6992	4.87321	4.40775	3.95464
6993	4.87391	4.40836	3.9551
6994	4.87461	4.40897	3.95556
6995	4.87531	4.40958	3.95603
6996	4.876	4.41018	3.95649
6997	4.8767	4.41079	3.95695
6998	4.8774	4.4114	3.95742
6999	4.87809	4.41201	3.95788
7000	4.87879	4.41262	3.95835
7001	4.87949	4.41323	3.95881
7002	4.88018	4.41384	3.95928
7003	4.88088	4.41445	3.95974
7004	4.88158	4.41506	3.96021
7005	4.88228	4.41567	3.96067
7006	4.88297	4.41628	3.96114
7007	4.88367	4.41689	3.96161
7008	4.88437	4.4175	3.96207
7009	4.88506	4.41811	3.96254
7010	4.88576	4.41872	3.96301
7011	4.88646	4.41933	3.96347
7012	4.88715	4.41994	3.96394
7013	4.88785	4.42055	3.96441
7014	4.88855	4.42116	3.96488
7015	4.88925	4.42178	3.96535
7016	4.88994	4.42239	3.96581
7017	4.89064	4.423	3.96628
7018	4.89134	4.42361	3.96675
7019	4.89203	4.42422	3.96722
7020	4.89273	4.42483	3.96769
7021	4.89343	4.42545	3.96816
7022	4.89412	4.42606	3.96863
7023	4.89482	4.42667	3.9691
7024	4.89552	4.42728	3.96957
7025	4.89621	4.4279	3.97004
7026	4.89691	4.42851	3.97051
7027	4.89761	4.42912	3.97098
7028	4.89831	4.42974	3.97145
7029	4.899	4.43035	3.97193
7030	4.8997	4.43096	3.9724
7031	4.9004	4.43158	3.97287
7032	4.90109	4.43219	3.97334
7033	4.90179	4.43281	3.97381
7034	4.90249	4.43342	3.97429
7035	4.90318	4.43404	3.97476
7036	4.90388	4.43465	3.97523
7037	4.90458	4.43527	3.97571
7038	4.90528	4.43588	3.97618
7039	4.90597	4.4365	3.97665
7040	4.90667	4.43711	3.97713
7041	4.90737	4.43773	3.9776
7042	4.90806	4.43834	3.97808
7043	4.90876	4.43896	3.97855
7044	4.90946	4.43957	3.97903
7045	4.91015	4.44019	3.9795
7046	4.91085	4.44081	3.97998
7047	4.91155	4.44142	3.98045
7048	4.91225	4.44204	3.98093
7049	4.91294	4.44266	3.98141
7050	4.91364	4.44327	3.98188
7051	4.91434	4.44389	3.98236
7052	4.91503	4.44451	3.98284
7053	4.91573	4.44512	3.98331
7054	4.91643	4.44574	3.98379
7055	4.91712	4.44636	3.98427
7056	4.91782	4.44698	3.98475
7057	4.91852	4.44759	3.98522
7058	4.91921	4.44821	3.9857
7059	4.91991	4.44883	3.98618
7060	4.92061	4.44945	3.98666
7061	4.92131	4.45007	3.98714
7062	4.922	4.45069	3.98762
7063	4.9227	4.45131	3.9881
7064	4.9234	4.45192	3.98858
7065	4.92409	4.45254	3.98906
7066	4.92479	4.45316	3.98954
7067	4.92549	4.45378	3.99002
7068	4.92618	4.4544	3.9905
7069	4.92688	4.45502	3.99098
7070	4.92758	4.45564	3.99146
7071	4.92828	4.45626	3.99195
7072	4.92897	4.45688	3.99243
7073	4.92967	4.4575	3.99291
7074	4.93037	4.45812	3.99339
7075	4.93106	4.45875	3.99388
7076	4.93176	4.45937	3.99436
7077	4.93246	4.45999	3.99484
7078	4.93315	4.46061	3.99533
7079	4.93385	4.46123	3.99581
7080	4.93455	4.46185	3.99629
7081	4.93525	4.46247	3.99678
7082	4.93594	4.4631	3.99726
7083	4.93664	4.46372	3.99775
7084	4.93734	4.46434	3.99823
7085	4.93803	4.46496	3.99872
7086	4.93873	4.46559	3.9992
7087	4.93943	4.46621	3.99969
7088	4.94012	4.46683	4.00017
7089	4.94082	4.46745	4.00066
7090	4.94152	4.46808	4.00115
7091	4.94221	4.4687	4.00163
7092	4.94291	4.46932	4.00212
7093	4.94361	4.46995	4.00261
7094	4.94431	4.47057	4.0031
7095	4.945	4.4712	4.00358
7096	4.9457	4.47182	4.00407
7097	4.9464	4.47245	4.00456
7098	4.94709	4.47307	4.00505
7099	4.94779	4.47369	4.00554
7100	4.94849	4.47432	4.00603
7101	4.94918	4.47494	4.00652
7102	4.94988	4.47557	4.00701
7103	4.95058	4.4762	4.0075
7104	4.95128	4.47682	4.00799
7105	4.95197	4.47745	4.00848
7106	4.95267	4.47807	4.00897
7107	4.95337	4.4787	4.00946
7108	4.95406	4.47933	4.00995
7109	4.95476	4.47995	4.01044
7110	4.95546	4.48058	4.01093
7111	4.95615	4.48121	4.01143
7112	4.95685	4.48183	4.01192
7113	4.95755	4.48246	4.01241
7114	4.95825	4.48309	4.0129
7115	4.95894	4.48371	4.0134
7116	4.95964	4.48434	4.01389
7117	4.96034	4.48497	4.01438
7118	4.96103	4.4856	4.01488
7119	4.96173	4.48623	4.01537
7120	4.96243	4.48685	4.01587
7121	4.96312	4.48748	4.01636
7122	4.96382	4.48811	4.01686
7123	4.96452	4.48874	4.01735
7124	4.96521	4.48937	4.01785
7125	4.96591	4.49	4.01834
7126	4.96661	4.49063	4.01884
7127	4.96731	4.49126	4.01933
7128	4.968	4.49189	4.01983
7129	4.9687	4.49252	4.02033
7130	4.9694	4.49315	4.02082
7131	4.97009	4.49378	4.02132
7132	4.97079	4.49441	4.02182
7133	4.97149	4.49504	4.02232
7134	4.97218	4.49567	4.02282
7135	4.97288	4.4963	4.02331
7136	4.97358	4.49693	4.02381
7137	4.97428	4.49756	4.02431
7138	4.97497	4.49819	4.02481
7139	4.97567	4.49882	4.02531
7140	4.97637	4.49946	4.02581
7141	4.97706	4.50009	4.02631
7142	4.97776	4.50072	4.02681
7143	4.97846	4.50135	4.02731
7144	4.97915	4.50198	4.02781
7145	4.97985	4.50262	4.02831
7146	4.98055	4.50325	4.02882
7147	4.98125	4.50388	4.02932
7148	4.98194	4.50452	4.02982
7149	4.98264	4.50515	4.03032
7150	4.98334	4.50578	4.03082
7151	4.98403	4.50642	4.03133
7152	4.98473	4.50705	4.03183
7153	4.98543	4.50768	4.03233
7154	4.98612	4.50832	4.03284
7155	4.98682	4.50895	4.03334
7156	4.98752	4.50959	4.03385
7157	4.98821	4.51022	4.03435
7158	4.98891	4.51086	4.03485
7159	4.98961	4.51149	4.03536
7160	4.99031	4.51213	4.03586
7161	4.991	4.51276	4.03637
7162	4.9917	4.5134	4.03688
7163	4.9924	4.51403	4.03738
7164	4.99309	4.51467	4.03789
7165	4.99379	4.51531	4.0384
7166	4.99449	4.51594	4.0389
7167	4.99518	4.51658	4.03941
7168	4.99588	4.51722	4.03992
7169	4.99658	4.51785	4.04043
7170	4.99728	4.51849	4.04093
7171	4.99797	4.51913	4.04144
7172	4.99867	4.51976	4.04195
7173	4.99937	4.5204	4.04246
7174	5.00006	4.52104	4.04297
7175	5.00076	4.52168	4.04348
7176	5.00146	4.52232	4.04399
7177	5.00215	4.52295	4.0445
7178	5.00285	4.52359	4.04501
7179	5.00355	4.52423	4.04552
7180	5.00425	4.52487	4.04603
7181	5.00494	4.52551	4.04654
7182	5.00564	4.52615	4.04705
7183	5.00634	4.52679	4.04757
7184	5.00703	4.52743	4.04808
7185	5.00773	4.52807	4.04859
7186	5.00843	4.52871	4.0491
7187	5.00912	4.52935	4.04962
7188	5.00982	4.52999	4.05013
7189	5.01052	4.53063	4.05064
7190	5.01121	4.53127	4.05116
7191	5.01191	4.53191	4.05167
7192	5.01261	4.53255	4.05219
7193	5.01331	4.53319	4.0527
7194	5.014	4.53383	4.05322
7195	5.0147	4.53447	4.05373
7196	5.0154	4.53511	4.05425
7197	5.01609	4.53576	4.05476
7198	5.01679	4.5364	4.05528
7199	5.01749	4.53704	4.0558
7200	5.01818	4.53768	4.05631
7201	5.01888	4.53832	4.05683
7202	5.01958	4.53897	4.05735
7203	5.02028	4.53961	4.05786
7204	5.02097	4.54025	4.05838
7205	5.02167	4.5409	4.0589
7206	5.02237	4.54154	4.05942
7207	5.02306	4.54218	4.05994
7208	5.02376	4.54283	4.06046
7209	5.02446	4.54347	4.06098
7210	5.02515	4.54412	4.0615
7211	5.02585	4.54476	4.06202
7212	5.02655	4.54541	4.06254
7213	5.02725	4.54605	4.06306
7214	5.02794	4.5467	4.06358
7215	5.02864	4.54734	4.0641
7216	5.02934	4.54799	4.06462
7217	5.03003	4.54863	4.06514
7218	5.03073	4.54928	4.06567
7219	5.03143	4.54992	4.06619
7220	5.03212	4.55057	4.06671
7221	5.03282	4.55122	4.06723
7222	5.03352	4.55186	4.06776
7223	5.03421	4.55251	4.06828
7224	5.03491	4.55315	4.0688
7225	5.03561	4.5538	4.06933
7226	5.03631	4.55445	4.06985
7227	5.037	4.5551	4.07038
7228	5.0377	4.55574	4.0709
7229	5.0384	4.55639	4.07143
7230	5.03909	4.55704	4.07196
7231	5.03979	4.55769	4.07248
7232	5.04049	4.55834	4.07301
7233	5.04118	4.55898	4.07353
7234	5.04188	4.55963	4.07406
7235	5.04258	4.56028	4.07459
7236	5.04328	4.56093	4.07512
7237	5.04397	4.56158	4.07564
7238	5.04467	4.56223	4.07617
7239	5.04537	4.56288	4.0767
7240	5.04606	4.56353	4.07723
7241	5.04676	4.56418	4.07776
7242	5.04746	4.56483	4.07829
7243	5.04815	4.56548	4.07882
7244	5.04885	4.56613	4.07935
7245	5.04955	4.56678	4.07988
7246	5.05025	4.56743	4.08041
7247	5.05094	4.56808	4.08094
7248	5.05164	4.56874	4.08147
7249	5.05234	4.56939	4.082
7250	5.05303	4.57004	4.08254
7251	5.05373	4.57069	4.08307
7252	5.05443	4.57134	4.0836
7253	5.05512	4.57199	4.08413
7254	5.05582	4.57265	4.08467
7255	5.05652	4.5733	4.0852
7256	5.05721	4.57395	4.08573
7257	5.05791	4.57461	4.08627
7258	5.05861	4.57526	4.0868
7259	5.05931	4.57591	4.08734
7260	5.06	4.57657	4.08787
7261	5.0607	4.57722	4.08841
7262	5.0614	4.57787	4.08894
7263	5.06209	4.57853	4.08948
7264	5.06279	4.57918	4.09002
7265	5.06349	4.57984	4.09055
7266	5.06418	4.58049	4.09109
7267	5.06488	4.58115	4.09163
7268	5.06558	4.5818	4.09217
7269	5.06628	4.58246	4.0927
7270	5.06697	4.58311	4.09324
7271	5.06767	4.58377	4.09378
7272	5.06837	4.58443	4.09432
7273	5.06906	4.58508	4.09486
7274	5.06976	4.58574	4.0954
7275	5.07046	4.5864	4.09594
7276	5.07115	4.58705	4.09648
7277	5.07185	4.58771	4.09702
7278	5.07255	4.58837	4.09756
7279	5.07325	4.58902	4.0981
7280	5.07394	4.58968	4.09864
7281	5.07464	4.59034	4.09919
7282	5.07534	4.591	4.09973
7283	5.07603	4.59166	4.10027
7284	5.07673	4.59231	4.10081
7285	5.07743	4.59297	4.10136
7286	5.07812	4.59363	4.1019
7287	5.07882	4.59429	4.10244
7288	5.07952	4.59495	4.10299
7289	5.08021	4.59561	4.10353
7290	5.08091	4.59627	4.10408
7291	5.08161	4.59693	4.10462
7292	5.08231	4.59759	4.10517
7293	5.083	4.59825	4.10571
7294	5.0837	4.59891	4.10626
7295	5.0844	4.59957	4.10681
7296	5.08509	4.60023	4.10735
7297	5.08579	4.60089	4.1079
7298	5.08649	4.60155	4.10845
7299	5.08718	4.60221	4.109
7300	5.08788	4.60287	4.10954
7301	5.08858	4.60354	4.11009
7302	5.08928	4.6042	4.11064
7303	5.08997	4.60486	4.11119
7304	5.09067	4.60552	4.11174
7305	5.09137	4.60619	4.11229
7306	5.09206	4.60685	4.11284
7307	5.09276	4.60751	4.11339
7308	5.09346	4.60817	4.11394
7309	5.09415	4.60884	4.11449
7310	5.09485	4.6095	4.11504
7311	5.09555	4.61017	4.1156
7312	5.09625	4.61083	4.11615
7313	5.09694	4.61149	4.1167
7314	5.09764	4.61216	4.11725
7315	5.09834	4.61282	4.11781
7316	5.09903	4.61349	4.11836
7317	5.09973	4.61415	4.11891
7318	5.10043	4.61482	4.11947
7319	5.10112	4.61548	4.12002
7320	5.10182	4.61615	4.12058
7321	5.10252	4.61682	4.12113
7322	5.10321	4.61748	4.12169
7323	5.10391	4.61815	4.12224
7324	5.10461	4.61881	4.1228
7325	5.10531	4.61948	4.12336
7326	5.106	4.62015	4.12391
7327	5.1067	4.62081	4.12447
7328	5.1074	4.62148	4.12503
7329	5.10809	4.62215	4.12559
7330	5.10879	4.62282	4.12615
7331	5.10949	4.62348	4.1267
7332	5.11018	4.62415	4.12726
7333	5.11088	4.62482	4.12782
7334	5.11158	4.62549	4.12838
7335	5.11228	4.62616	4.12894
7336	5.11297	4.62683	4.1295
7337	5.11367	4.6275	4.13006
7338	5.11437	4.62817	4.13063
7339	5.11506	4.62884	4.13119
7340	5.11576	4.62951	4.13175
7341	5.11646	4.63018	4.13231
7342	5.11715	4.63085	4.13287
7343	5.11785	4.63152	4.13344
7344	5.11855	4.63219	4.134
7345	5.11925	4.63286	4.13456
7346	5.11994	4.63353	4.13513
7347	5.12064	4.6342	4.13569
7348	5.12134	4.63487	4.13626
7349	5.12203	4.63554	4.13682
7350	5.12273	4.63622	4.13739
7351	5.12343	4.63689	4.13795
7352	5.12412	4.63756	4.13852
7353	5.12482	4.63823	4.13909
7354	5.12552	4.63891	4.13965
7355	5.12621	4.63958	4.14022
7356	5.12691	4.64025	4.14079
7357	5.12761	4.64092	4.14135
7358	5.12831	4.6416	4.14192
7359	5.129	4.64227	4.14249
7360	5.1297	4.64295	4.14306
7361	5.1304	4.64362	4.14363
7362	5.13109	4.64429	4.1442
7363	5.13179	4.64497	4.14477
7364	5.13249	4.64564	4.14534
7365	5.13318	4.64632	4.14591
7366	5.13388	4.64699	4.14648
7367	5.13458	4.64767	4.14705
7368	5.13528	4.64835	4.14763
7369	5.13597	4.64902	4.1482
7370	5.13667	4.6497	4.14877
7371	5.13737	4.65037	4.14934
7372	5.13806	4.65105	4.14992
7373	5.13876	4.65173	4.15049
7374	5.13946	4.65241	4.15107
7375	5.14015	4.65308	4.15164
7376	5.14085	4.65376	4.15221
7377	5.14155	4.65444	4.15279
7378	5.14225	4.65512	4.15337
7379	5.14294	4.65579	4.15394
7380	5.14364	4.65647	4.15452
7381	5.14434	4.65715	4.15509
7382	5.14503	4.65783	4.15567
7383	5.14573	4.65851	4.15625
7384	5.14643	4.65919	4.15683
7385	5.14712	4.65987	4.1574
7386	5.14782	4.66055	4.15798
7387	5.14852	4.66123	4.15856
7388	5.14921	4.66191	4.15914
7389	5.14991	4.66259	4.15972
7390	5.15061	4.66327	4.1603
7391	5.15131	4.66395	4.16088
7392	5.152	4.66463	4.16146
7393	5.1527	4.66531	4.16204
7394	5.1534	4.66599	4.16263
7395	5.15409	4.66667	4.16321
7396	5.15479	4.66736	4.16379
7397	5.15549	4.66804	4.16437
7398	5.15618	4.66872	4.16496
7399	5.15688	4.6694	4.16554
7400	5.15758	4.67009	4.16612
7401	5.15828	4.67077	4.16671
7402	5.15897	4.67145	4.16729
7403	5.15967	4.67214	4.16788
7404	5.16037	4.67282	4.16846
7405	5.16106	4.6735	4.16905
7406	5.16176	4.67419	4.16963
7407	5.16246	4.67487	4.17022
7408	5.16315	4.67556	4.17081
7409	5.16385	4.67624	4.17139
7410	5.16455	4.67693	4.17198
7411	5.16525	4.67761	4.17257
7412	5.16594	4.6783	4.17316
7413	5.16664	4.67898	4.17375
7414	5.16734	4.67967	4.17434
7415	5.16803	4.68035	4.17493
7416	5.16873	4.68104	4.17552
7417	5.16943	4.68173	4.17611
7418	5.17012	4.68241	4.1767
7419	5.17082	4.6831	4.17729
7420	5.17152	4.68379	4.17788
7421	5.17221	4.68448	4.17847
7422	5.17291	4.68516	4.17906
7423	5.17361	4.68585	4.17966
7424	5.17431	4.68654	4.18025
7425	5.175	4.68723	4.18084
7426	5.1757	4.68792	4.18144
7427	5.1764	4.68861	4.18203
7428	5.17709	4.68929	4.18263
7429	5.17779	4.68998	4.18322
7430	5.17849	4.69067	4.18382
7431	5.17918	4.69136	4.18441
7432	5.17988	4.69205	4.18501
7433	5.18058	4.69274	4.18561
7434	5.18128	4.69343	4.1862
7435	5.18197	4.69412	4.1868
7436	5.18267	4.69482	4.1874
7437	5.18337	4.69551	4.188
7438	5.18406	4.6962	4.18859
7439	5.18476	4.69689	4.18919
7440	5.18546	4.69758	4.18979
7441	5.18615	4.69827	4.19039
7442	5.18685	4.69897	4.19099
7443	5.18755	4.69966	4.19159
7444	5.18825	4.70035	4.1922
7445	5.18894	4.70104	4.1928
7446	5.18964	4.70174	4.1934
7447	5.19034	4.70243	4.194
7448	5.19103	4.70312	4.1946
7449	5.19173	4.70382	4.19521
7450	5.19243	4.70451	4.19581
7451	5.19312	4.70521	4.19641
7452	5.19382	4.7059	4.19702
7453	5.19452	4.7066	4.19762
7454	5.19522	4.70729	4.19823
7455	5.19591	4.70799	4.19883
7456	5.19661	4.70868	4.19944
7457	5.19731	4.70938	4.20005
7458	5.198	4.71007	4.20065
7459	5.1987	4.71077	4.20126
7460	5.1994	4.71147	4.20187
7461	5.20009	4.71216	4.20248
7462	5.20079	4.71286	4.20308
7463	5.20149	4.71356	4.20369
7464	5.20218	4.71426	4.2043
7465	5.20288	4.71495	4.20491
7466	5.20358	4.71565	4.20552
7467	5.20428	4.71635	4.20613
7468	5.20497	4.71705	4.20674
7469	5.20567	4.71775	4.20736
7470	5.20637	4.71845	4.20797
7471	5.20706	4.71914	4.20858
7472	5.20776	4.71984	4.20919
7473	5.20846	4.72054	4.2098
7474	5.20915	4.72124	4.21042
7475	5.20985	4.72194	4.21103
7476	5.21055	4.72264	4.21165
7477	5.21125	4.72334	4.21226
7478	5.21194	4.72405	4.21288
7479	5.21264	4.72475	4.21349
7480	5.21334	4.72545	4.21411
7481	5.21403	4.72615	4.21472
7482	5.21473	4.72685	4.21534
7483	5.21543	4.72755	4.21596
7484	5.21612	4.72826	4.21658
7485	5.21682	4.72896	4.21719
7486	5.21752	4.72966	4.21781
7487	5.21822	4.73036	4.21843
7488	5.21891	4.73107	4.21905
7489	5.21961	4.73177	4.21967
7490	5.22031	4.73247	4.22029
7491	5.221	4.73318	4.22091
7492	5.2217	4.73388	4.22153
7493	5.2224	4.73459	4.22215
7494	5.22309	4.73529	4.22278
7495	5.22379	4.736	4.2234
7496	5.22449	4.7367	4.22402
7497	5.22518	4.73741	4.22465
7498	5.22588	4.73811	4.22527
7499	5.22658	4.73882	4.22589
7500	5.22728	4.73953	4.22652
7501	5.22797	4.74023	4.22714
7502	5.22867	4.74094	4.22777
7503	5.22937	4.74165	4.22839
7504	5.23006	4.74235	4.22902
7505	5.23076	4.74306	4.22965
7506	5.23146	4.74377	4.23027
7507	5.23215	4.74448	4.2309
7508	5.23285	4.74518	4.23153
7509	5.23355	4.74589	4.23216
7510	5.23425	4.7466	4.23279
7511	5.23494	4.74731	4.23342
7512	5.23564	4.74802	4.23405
7513	5.23634	4.74873	4.23468
7514	5.23703	4.74944	4.23531
7515	5.23773	4.75015	4.23594
7516	5.23843	4.75086	4.23657
7517	5.23912	4.75157	4.2372
7518	5.23982	4.75228	4.23784
7519	5.24052	4.75299	4.23847
7520	5.24122	4.7537	4.2391
7521	5.24191	4.75441	4.23974
7522	5.24261	4.75512	4.24037
7523	5.24331	4.75584	4.241
7524	5.244	4.75655	4.24164
7525	5.2447	4.75726	4.24228
7526	5.2454	4.75797	4.24291
7527	5.24609	4.75869	4.24355
7528	5.24679	4.7594	4.24419
7529	5.24749	4.76011	4.24482
7530	5.24818	4.76083	4.24546
7531	5.24888	4.76154	4.2461
7532	5.24958	4.76226	4.24674
7533	5.25028	4.76297	4.24738
7534	5.25097	4.76368	4.24802
7535	5.25167	4.7644	4.24866
7536	5.25237	4.76511	4.2493
7537	5.25306	4.76583	4.24994
7538	5.25376	4.76655	4.25058
7539	5.25446	4.76726	4.25122
7540	5.25515	4.76798	4.25187
7541	5.25585	4.76869	4.25251
7542	5.25655	4.76941	4.25315
7543	5.25725	4.77013	4.2538
7544	5.25794	4.77085	4.25444
7545	5.25864	4.77156	4.25509
7546	5.25934	4.77228	4.25573
7547	5.26003	4.773	4.25638
7548	5.26073	4.77372	4.25702
7549	5.26143	4.77444	4.25767
7550	5.26212	4.77516	4.25832
7551	5.26282	4.77587	4.25896
7552	5.26352	4.77659	4.25961
7553	5.26422	4.77731	4.26026
7554	5.26491	4.77803	4.26091
7555	5.26561	4.77875	4.26156
7556	5.26631	4.77947	4.26221
7557	5.267	4.78019	4.26286
7558	5.2677	4.78092	4.26351
7559	5.2684	4.78164	4.26416
7560	5.26909	4.78236	4.26481
7561	5.26979	4.78308	4.26547
7562	5.27049	4.7838	4.26612
7563	5.27118	4.78452	4.26677
7564	5.27188	4.78525	4.26743
7565	5.27258	4.78597	4.26808
7566	5.27328	4.78669	4.26873
7567	5.27397	4.78742	4.26939
7568	5.27467	4.78814	4.27005
7569	5.27537	4.78886	4.2707
7570	5.27606	4.78959	4.27136
7571	5.27676	4.79031	4.27202
7572	5.27746	4.79104	4.27267
7573	5.27815	4.79176	4.27333
7574	5.27885	4.79249	4.27399
7575	5.27955	4.79321	4.27465
7576	5.28025	4.79394	4.27531
7577	5.28094	4.79466	4.27597
7578	5.28164	4.79539	4.27663
7579	5.28234	4.79612	4.27729
7580	5.28303	4.79684	4.27795
7581	5.28373	4.79757	4.27861
7582	5.28443	4.7983	4.27928
7583	5.28512	4.79902	4.27994
7584	5.28582	4.79975	4.2806
7585	5.28652	4.80048	4.28127
7586	5.28722	4.80121	4.28193
7587	5.28791	4.80194	4.2826
7588	5.28861	4.80267	4.28326
7589	5.28931	4.8034	4.28393
7590	5.29	4.80412	4.28459
7591	5.2907	4.80485	4.28526
7592	5.2914	4.80558	4.28593
7593	5.29209	4.80631	4.2866
7594	5.29279	4.80705	4.28726
7595	5.29349	4.80778	4.28793
7596	5.29418	4.80851	4.2886
7597	5.29488	4.80924	4.28927
7598	5.29558	4.80997	4.28994
7599	5.29628	4.8107	4.29061
7600	5.29697	4.81143	4.29128
7601	5.29767	4.81217	4.29196
7602	5.29837	4.8129	4.29263
7603	5.29906	4.81363	4.2933
7604	5.29976	4.81437	4.29397
7605	5.30046	4.8151	4.29465
7606	5.30115	4.81583	4.29532
7607	5.30185	4.81657	4.296
7608	5.30255	4.8173	4.29667
7609	5.30325	4.81804	4.29735
7610	5.30394	4.81877	4.29803
7611	5.30464	4.81951	4.2987
7612	5.30534	4.82024	4.29938
7613	5.30603	4.82098	4.30006
7614	5.30673	4.82171	4.30074
7615	5.30743	4.82245	4.30142
7616	5.30812	4.82319	4.3021
7617	5.30882	4.82392	4.30278
7618	5.30952	4.82466	4.30346
7619	5.31022	4.8254	4.30414
7620	5.31091	4.82614	4.30482
7621	5.31161	4.82687	4.3055
7622	5.31231	4.82761	4.30618
7623	5.313	4.82835	4.30687
7624	5.3137	4.82909	4.30755
7625	5.3144	4.82983	4.30823
7626	5.31509	4.83057	4.30892
7627	5.31579	4.83131	4.3096
7628	5.31649	4.83205	4.31029
7629	5.31718	4.83279	4.31098
7630	5.31788	4.83353	4.31166
7631	5.31858	4.83427	4.31235
7632	5.31928	4.83501	4.31304
7633	5.31997	4.83575	4.31373
7634	5.32067	4.83649	4.31441
7635	5.32137	4.83723	4.3151
7636	5.32206	4.83798	4.31579
7637	5.32276	4.83872	4.31648
7638	5.32346	4.83946	4.31717
7639	5.32415	4.84021	4.31787
7640	5.32485	4.84095	4.31856
7641	5.32555	4.84169	4.31925
7642	5.32625	4.84244	4.31994
7643	5.32694	4.84318	4.32064
7644	5.32764	4.84392	4.32133
7645	5.32834	4.84467	4.32203
7646	5.32903	4.84541	4.32272
7647	5.32973	4.84616	4.32342
7648	5.33043	4.84691	4.32411
7649	5.33112	4.84765	4.32481
7650	5.33182	4.8484	4.32551
7651	5.33252	4.84914	4.32621
7652	5.33322	4.84989	4.3269
7653	5.33391	4.85064	4.3276
7654	5.33461	4.85139	4.3283
7655	5.33531	4.85213	4.329
7656	5.336	4.85288	4.3297
7657	5.3367	4.85363	4.3304
7658	5.3374	4.85438	4.33111
7659	5.33809	4.85513	4.33181
7660	5.33879	4.85588	4.33251
7661	5.33949	4.85662	4.33321
7662	5.34018	4.85737	4.33392
7663	5.34088	4.85812	4.33462
7664	5.34158	4.85887	4.33533
7665	5.34228	4.85963	4.33603
7666	5.34297	4.86038	4.33674
7667	5.34367	4.86113	4.33745
7668	5.34437	4.86188	4.33815
7669	5.34506	4.86263	4.33886
7670	5.34576	4.86338	4.33957
7671	5.34646	4.86413	4.34028
7672	5.34715	4.86489	4.34099
7673	5.34785	4.86564	4.3417
7674	5.34855	4.86639	4.34241
7675	5.34925	4.86715	4.34312
7676	5.34994	4.8679	4.34383
7677	5.35064	4.86865	4.34454
7678	5.35134	4.86941	4.34526
7679	5.35203	4.87016	4.34597
7680	5.35273	4.87092	4.34668
7681	5.35343	4.87167	4.3474
7682	5.35412	4.87243	4.34811
7683	5.35482	4.87319	4.34883
7684	5.35552	4.87394	4.34954
7685	5.35622	4.8747	4.35026
7686	5.35691	4.87546	4.35098
7687	5.35761	4.87621	4.3517
7688	5.35831	4.87697	4.35241
7689	5.359	4.87773	4.35313
7690	5.3597	4.87849	4.35385
7691	5.3604	4.87924	4.35457
7692	5.36109	4.88	4.35529
7693	5.36179	4.88076	4.35601
7694	5.36249	4.88152	4.35674
7695	5.36318	4.88228	4.35746
7696	5.36388	4.88304	4.35818
7697	5.36458	4.8838	4.35891
7698	5.36528	4.88456	4.35963
7699	5.36597	4.88532	4.36035
7700	5.36667	4.88608	4.36108
7701	5.36737	4.88684	4.36181
